Data Set ID,Composer,Prelude Number,Part,Dynamic Range,Average Note to Note Change in Dynamics,Variation of Dynamics,Variation of Dynamics In Each Voice,Acoustic Guitar Prevalence,Amount of Arpeggiation,Amount of Staccato,Average Interval Spanned by Melodic Arcs,Average Length of Melodic Arcs,Average Note Duration,Average Number of Independent Voices,Average Number of Simultaneous Pitch Classes,Average Number of Simultaneous Pitches,Average Range of Glissandos,Average Rest Fraction Across Voices,Average Time Between Attacks,Average Time Between Attacks for Each Voice,Average Variability of Time Between Attacks for Each Voice,Brass Prevalence,Chord Duration,Chromatic Motion,Combined Strength of Two Strongest Rhythmic Pulses,Combined Strength of Two Strongest Rhythmic Pulses - Tempo Standardized,Complete Rests Fraction,Complex Chords,Complex Initial Meter,Compound Initial Meter,Contrary Motion,Difference Between Most Common Rhythmic Values,Diminished and Augmented Triads,Direction of Melodic Motion,Distance Between Most Prevalent Melodic Intervals,Distance Between Two Most Common Vertical Intervals,Dominant Seventh Chords,Dominant Spread,Duple Initial Meter,Duration in Seconds,Electric Guitar Prevalence,Electric Instrument Prevalence,First Pitch,First Pitch Class,Glissando Prevalence,Harmonicity of Two Strongest Rhythmic Pulses,Harmonicity of Two Strongest Rhythmic Pulses - Tempo Standardized,Importance of Bass Register,Importance of High Register,Importance of Loudest Voice,Importance of Middle Register,Initial Tempo,Interval Between Most Prevalent Pitch Classes,Interval Between Most Prevalent Pitches,Last Pitch,Last Pitch Class,Longest Complete Rest,Longest Partial Rest,Longest Rhythmic Value,Major or Minor,Maximum Note Duration,Maximum Number of Independent Voices,Mean Complete Rest Duration,Mean Melodic Interval,Mean Partial Rest Duration,Mean Pitch,Mean Pitch Class,Mean Rhythmic Value,Mean Rhythmic Value Offset,Mean Rhythmic Value Run Length,Mean Tempo,Median Complete Rest Duration,Median Partial Rest Duration,Median Rhythmic Value Offset,Median Rhythmic Value Run Length,Melodic Embellishments,Melodic Large Intervals,Melodic Octaves,Melodic Perfect Fifths,Melodic Perfect Fourths,Melodic Pitch Variety,Melodic Sevenths,Melodic Sixths,Melodic Thirds,Melodic Tritones,Metrical Diversity,Microtone Prevalence,Minimum Note Duration,Minor Major Melodic Third Ratio,Minor Major Triad Ratio,Most Common Melodic Interval,Most Common Pitch,Most Common Pitch Class,Most Common Rhythmic Value,Most Common Vertical Interval,Non-Standard Chords,Note Density,Note Density Variability,Note Density per Quarter Note,Note Density per Quarter Note Variability,Note Density per Quarter Note per Voice,Number of Common Melodic Intervals,Number of Common Pitch Classes,Number of Common Pitches,Number of Common Rhythmic Values Present,Number of Different Rhythmic Values Present,Number of Moderate Rhythmic Pulses,Number of Moderate Rhythmic Pulses - Tempo Standardized,Number of Pitch Classes,Number of Pitched Instruments,Number of Pitches,Number of Relatively Strong Rhythmic Pulses,Number of Relatively Strong Rhythmic Pulses - Tempo Standardized,Number of Strong Rhythmic Pulses,Number of Strong Rhythmic Pulses - Tempo Standardized,Number of Unpitched Instruments,Oblique Motion,Orchestral Strings Prevalence,Parallel Fifths,Parallel Motion,Parallel Octaves,Partial Chords,Partial Rests Fraction,Perfect Vertical Intervals,Pitch Class Kurtosis,Pitch Class Kurtosis After Folding,Pitch Class Skewness,Pitch Class Skewness After Folding,Pitch Class Variability,Pitch Class Variability After Folding,Pitch Kurtosis,Pitch Skewness,Pitch Variability,Polyrhythms,Polyrhythms - Tempo Standardized,Prevalence Ratio of Two Most Common Vertical Intervals,Prevalence of Dotted Notes,Prevalence of Long Rhythmic Values,Prevalence of Medium Rhythmic Values,Prevalence of Most Common Melodic Interval,Prevalence of Most Common Pitch,Prevalence of Most Common Pitch Class,Prevalence of Most Common Rhythmic Value,Prevalence of Most Common Vertical Interval,Prevalence of Second Most Common Vertical Interval,Prevalence of Short Rhythmic Values,Prevalence of Very Long Rhythmic Values,Prevalence of Very Short Rhythmic Values,Quadruple Initial Meter,Range,Range of Rhythmic Values,Relative Note Density of Highest Line,Relative Note Durations of Lowest Line,Relative Prevalence of Most Common Melodic Intervals,Relative Prevalence of Most Common Rhythmic Values,Relative Prevalence of Top Pitch Classes,Relative Prevalence of Top Pitches,Relative Range Isolation of Loudest Voice,Relative Range of Highest Line,Relative Range of Loudest Voice,Relative Size of Melodic Intervals in Lowest Line,Repeated Notes,Rhythmic Looseness,Rhythmic Looseness - Tempo Standardized,Rhythmic Value Kurtosis,Rhythmic Value Skewness,Rhythmic Value Variability,Rhythmic Variability,Rhythmic Variability - Tempo Standardized,Saxophone Prevalence,Second Most Common Vertical Interval,Second Strongest Rhythmic Pulse,Second Strongest Rhythmic Pulse - Tempo Standardized,Seventh Chords,Shortest Rhythmic Value,Similar Motion,Simple Initial Meter,Standard Triads,Stepwise Motion,Strength Ratio of Two Strongest Rhythmic Pulses,Strength Ratio of Two Strongest Rhythmic Pulses - Tempo Standardized,Strength of Second Strongest Rhythmic Pulse,Strength of Second Strongest Rhythmic Pulse - Tempo Standardized,Strength of Strongest Rhythmic Pulse,Strength of Strongest Rhythmic Pulse - Tempo Standardized,String Ensemble Prevalence,String Keyboard Prevalence,Strong Tonal Centres,Strongest Rhythmic Pulse,Strongest Rhythmic Pulse - Tempo Standardized,Tempo Variability,Total Number of Notes,Triple Initial Meter,Unpitched Percussion Instrument Prevalence,Variability Across Voices of Combined Rests,Variability in Rhythmic Value Run Lengths,Variability of Complete Rest Durations,Variability of Note Durations,Variability of Note Prevalence of Pitched Instruments,Variability of Note Prevalence of Unpitched Instruments,Variability of Number of Independent Voices,Variability of Number of Simultaneous Pitch Classes,Variability of Number of Simultaneous Pitches,Variability of Partial Rest Durations,Variability of Rhythmic Value Offsets,Variability of Time Between Attacks,Variability of Voice Separation,Vertical Dissonance Ratio,Vertical Major Third Prevalence,Vertical Minor Seconds,Vertical Minor Third Prevalence,Vertical Octaves,Vertical Perfect Fifths,Vertical Perfect Fourths,Vertical Sevenths,Vertical Sixths,Vertical Thirds,Vertical Tritones,Vertical Unisons,Vibrato Prevalence,Violin Prevalence,Voice Equality - Dynamics,Voice Equality - Melodic Leaps,Voice Equality - Note Duration,Voice Equality - Number of Notes,Voice Equality - Range,Voice Overlap,Voice Separation,Woodwinds Prevalence
C:\Users\Sui Wei En\Downloads\Combined_abc\bach10_c.mid,Bach,10,c,8.533333333,0.033520389,3.172681628,1.586340814,0,0.2468,0,32.01,2.586,0.1637,1,1.452,1.479,0,0.01154,0.1843,0.1843,0.2528,0,0.3858,0.09957,0.2216,0.2216,0.01154,0,0,0,0.2208,5,0.05882,0.76,1,6,0,4,0,43.33,0,0,55,7,0.002584,1.333,1.333,0.1886,0.1783,0,0.6331,120,2,2,54,6,1,1,4,0,2,1,1,12.08,1,63,6.245,0.3295,0.003445,11.38,120,1,1,0,2,0,0.4892,0.04762,0.04329,0.04329,4.838,0.04762,0.03896,0.04329,0.01299,1,0.002584,0.125,1.5,1.5,2,57,11,0.25,9,0.1029,8.931,3.203,4.465,1.621,4.465,2,0,0,1,8,10,10,12,1,39,10,10,4,4,0,0.03896,0,0,0.3247,0,0.8603,0.01154,0.1518,5.017,6.009,-0.6262,-0.3199,3.615,2.641,5.316,0.3731,9.703,0.3,0.3,0.9318,0.01292,0.02842,0.04134,0.1082,0.08269,0.1835,0.9483,0.2304,0.2147,0.9587,0,0.9483,1,48,7,0.1628,1,0.92,0.01907,0.9577,1,0,1,1,1,0.02597,0,0,48.75,0.5722,0.4166,0.02361,0.02361,0,3,120,120,0,0.25,0.4156,1,0.03676,0.2078,1.052,1.052,0.108,0.108,0.1136,0.1136,0,1,3,160,160,0,387,0,0,0,20.18,0,0.202,0,0,0,0.5989,0.6381,0,0.03825,0.2528,0,0.2244,0.05837,0.02618,0.1138,0.04712,0.04712,0.05759,0.02094,0.3403,0.3246,0.06806,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach11_c.mid,Bach,11,c,8.533333333,0.061390887,3.656031087,1.828015544,0,0.6455,0,7.694,1.51,0.1914,1,1,1,0,0.01356,0.1917,0.1917,0.2424,0,0.4915,0.05291,0.2356,0.2356,0.01356,0,0,0,0,1,0,0.4257,3,0,0,7,0,36.88,0,0,60,0,0.005263,1.5,1.5,0.3263,0.1526,0,0.5211,120,1,5,57,9,1,1,3,0,1.5,1,1,3.995,1,61,5.663,0.3829,0,7.037,120,1,1,0,4,0,0.01058,0.005291,0.03704,0.1005,4.862,0.08466,0.0582,0.3016,0.04762,1,0.005263,0.125,1.714,0,0,70,9,0.25,0,0,5.153,1.001,2.576,1.108,2.576,4,0,0,2,3,10,10,11,1,36,10,10,5,5,0,0,0,0,0,0,0,0.01356,0,4.904,4.779,0.5973,1.412,3.331,3.914,4.984,-0.7164,11.02,0.3,0.3,0,0.03158,0.03158,0.1842,0.2169,0.07895,0.1579,0.7842,0,0,0.9684,0,0.7842,1,42,6,0.3211,1,0.878,0.2349,0.9333,0.8,0,1,1,1,0.2169,0,0,31.15,0.8244,0.4836,0.0244,0.0244,0,0,80,80,0,0.25,0,1,0,0.1376,1.103,1.103,0.112,0.112,0.1236,0.1236,0,1,3,120,120,0,190,0,0,0,6.63,0,0.2418,0,0,0,0,0,0,0,0.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach12_c.mid,Bach,12,c,8.533333333,0.053128991,2.78510143,1.392550715,0,0.3551,0,15.78,1.524,0.28,1,1.232,1.337,0,0.03883,0.2744,0.2744,0.2797,0,0.5845,0.01449,0.2155,0.2155,0.03883,0,0,0,0.1667,1,0,0.632,4,3,0,3,0,38.62,0,0,53,5,0.005587,1.333,1.333,0.2235,0.1899,0,0.5866,120,5,7,60,0,2,2,6,0,3,1,1.5,9.413,1.5,62,4.631,0.5615,0.001397,2.266,120,2,2,0,2,0.02793,0.2609,0.03623,0.08696,0.1377,6.704,0.05072,0.1522,0.05797,0.04348,1,0.005587,0.125,1,0,5,72,5,0.25,0,0.04545,4.634,1.196,2.317,0.6851,2.317,3,1,2,3,7,10,10,11,1,33,10,10,6,6,0,0.3333,0,0,0,0,0.9545,0.03883,0.4034,4.987,4.641,-0.3285,-1.108,3.367,4.31,5.181,-0.6196,9.9,0.2,0.2,0.8286,0.03352,0.05028,0.4302,0.1377,0.1006,0.257,0.5642,0.2941,0.2437,0.743,0.005587,0.5642,1,43,8,0.3464,1,0.7895,0.3168,0.6957,0.9444,0,1,1,1,0.0942,0,0,43.98,1.557,0.6,0.0243,0.0243,0,3,80,80,0,0.25,0.5,1,0,0.07971,1.009,1.009,0.1072,0.1072,0.1082,0.1082,0,1,1,60,60,0,179,0,0,0,1.558,0.7071,0.299,0,0,0,0.4456,0.5695,0.7071,0.01869,0.2797,0,0.09174,0.06734,0.008403,0.09764,0.2605,0.05042,0.05882,0.02521,0.06723,0.4454,0.03361,0.03361,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach13_c.mid,Bach,13,c,8.533333333,0.07545552,1.419741151,0.709870575,0,0.3759,0,16.42,1.789,0.2246,1,1.029,1.033,0,0.03226,0.2265,0.2265,0.1501,0,0.5127,0.07519,0.2265,0.2265,0.03226,0,0,0,0.3333,2,0,0.5118,1,9,0,6,0,31,0,0,73,1,0.007246,2,2,0.2319,0.2826,0,0.4855,120,2,19,66,6,1,1,2,0,0.875,1,0.6667,8.947,0.6667,64,5.746,0.4529,0.003623,2.706,120,0.75,0.75,0,2,0.01449,0.2707,0.04511,0.05263,0.09774,7.7,0.02256,0.05263,0.1729,0.03759,1,0.007246,0.125,1.556,0,2,73,6,0.25,9,0,4.452,1.165,2.226,0.3783,2.226,3,0,0,2,6,10,10,11,1,30,10,10,6,6,0,0,0,0,0,0,1,0.03226,0.125,4.982,7.08,-0.221,-0.5956,3.443,2.81,5.258,-0.4688,10.53,0.3,0.3,0.5,0.2536,0.01449,0.413,0.1278,0.08696,0.1594,0.587,0.25,0.125,0.7246,0,0.587,1,42,5,0.4638,1,0.8235,0.4074,1,0.75,0,1,1,1,0.04511,0,0,14.22,1.934,0.3147,0.02433,0.02433,0,0,80,80,0,0.25,0.6667,1,0,0.203,1.128,1.128,0.1064,0.1064,0.1201,0.1201,0,1,2,160,160,0,138,0,0,0,2.119,0.3819,0.1489,0,0,0,0.1683,0.1795,0.3819,0.02999,0.1501,0,0.6,0,0.125,0.004167,0.125,0,0,0.125,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach14_c.mid,Bach,14,c,8.533333333,0.04700565,2.613925274,1.306962637,0,0.4355,0,35.2,2.683,0.1749,1,1.48,1.547,0,0.03243,0.1814,0.1814,0.2018,0,0.3728,0.02419,0.2222,0.2222,0.03243,0,0,0,0.1818,1,0.0125,0.7727,5,1,0,4,0,23.12,0,0,73,1,0.005051,2.319,2.319,0.2778,0.2071,0,0.5152,120,10,26,65,5,1,1,4,0,2.25,1,0.75,11.77,0.75,62,5.793,0.3497,0.005051,3.736,120,1,1,0,2,0,0.4516,0.04032,0.04032,0.129,5.205,0.08871,0.04032,0.02419,0,1,0.005051,0.125,0,0,5,73,1,0.25,3,0.0125,8.562,1.652,4.281,1.074,4.281,2,0,0,2,5,10,10,11,1,34,10,10,6,6,0,0.4848,0,0,0.1212,0,0.925,0.03243,0.2182,4.698,5.828,-0.1701,-0.4461,3.651,2.411,4.959,-0.5275,10.14,0.3,0.3,0.8929,0.0202,0.0101,0.2525,0.129,0.08586,0.1919,0.7374,0.2545,0.2273,0.9747,0,0.7374,1,39,7,0.3131,1,0.875,0.3219,0.7895,0.8235,0,1,1,1,0.1129,0,0,87.65,0.8693,0.3442,0.0243,0.0243,0,4,69,69,0,0.25,0.2121,1,0.0625,0.07258,1.1,1.1,0.1058,0.1058,0.1164,0.1164,0,1,3,160,160,0,198,0,0,0,4.907,0.3536,0.1776,0,0,0,0.5627,0.6179,0.3536,0.05012,0.2018,0,0.06796,0.1397,0,0.1508,0.1091,0.03636,0.07273,0,0.2364,0.4818,0.06364,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach15_c.mid,Bach,15,c,8.533333333,0.067219458,2.933381656,1.466690828,0,0.3118,0,27.67,2.333,0.1383,1,2.019,2.239,0,0.03727,0.1375,0.1375,0.01922,0,0.2838,0.1398,0.1209,0.1209,0.03727,0,0,0,0.3011,1,0,0.5357,1,4,0,7,0,13.42,0,0,74,2,0.004762,1.333,1.333,0.2381,0.2,0,0.5619,120,5,5,60,0,1,1,0.25,0,0.1667,1,1,10.91,1,62,5.257,0.25,0.02659,210,120,1,1,0,210,0,0.3978,0.03226,0.03226,0.07527,4.667,0.02151,0.05376,0.08602,0.03226,1,0.004762,0.125,1.667,1.2,1,57,2,0.25,4,0.07634,15.65,1.149,7.826,1.487,7.826,2,0,0,1,1,25,25,11,1,36,23,23,0,0,0,0.1183,0,0,0.06452,0,0.8397,0.03727,0.3122,4.834,5.62,-0.6311,0.7161,3.531,2.514,5.294,0.232,10.34,0.2174,0.2174,0.8161,0,0,0,0.1398,0.07619,0.1571,1,0.1752,0.143,1,0,1,1,45,0,0.2952,1,0.6923,0,0.9394,0.8125,0,1,1,1,0.09677,0.3043,0.3043,0,0,0,0.01421,0.01421,0,0,120,120,0,0.25,0.5161,1,0.08397,0.172,1.075,1.075,0.05828,0.05828,0.06263,0.06263,0,1,2,90,90,0,210,0,0,0,0,0,0.01947,0,0,0,0.6372,0.6333,0,0.03894,0.01922,0,0.2714,0.2581,0.03827,0.1903,0.137,0.04834,0.1208,0.06445,0.1662,0.3082,0.05035,0.006042,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach16_c.mid,Bach,16,c,8.533333333,0.022816399,1.600034224,0.800017112,0,0.5079,0,15.56,1.712,0.2085,1,1.353,1.37,0,0.02476,0.2324,0.2324,0.2337,0,0.4803,0.03175,0.2299,0.2299,0.02476,0,0,0,0.1429,1,0,0.469,3,1,0,3,0,30.29,0,0,62,2,0.005155,2,2,0.1959,0.1959,0,0.6082,120,2,2,59,11,1,1,4,0,2.125,1,0.5,8.175,0.5,63,4.969,0.4175,0.007302,2.487,120,0.25,0.25,0,2,0.1134,0.2143,0.03968,0.0873,0.07937,5.23,0.04762,0.1032,0.1984,0.01587,1,0.005155,0.125,1.273,0,3,72,2,0.25,2,0.02459,6.404,2.595,3.202,0.7691,3.202,2,0,1,2,7,10,10,12,1,38,10,10,3,3,0,0.1905,0,0,0.1429,0,0.9754,0.02476,0.1107,4.815,4.55,-0.02676,1.217,3.467,4.093,5.608,-0.6235,10.32,0.2,0.2,0.6,0.04124,0.01546,0.2835,0.1111,0.09794,0.1649,0.7113,0.2583,0.155,0.8711,0,0.7113,1,46,7,0.3247,1,0.9286,0.2246,0.9687,0.7368,0,1,1,1,0.1032,0,0,39.36,1.238,0.4059,0.02332,0.02332,0,3,48,48,0,0.25,0.5238,1,0,0.1111,1.069,1.069,0.1111,0.1111,0.1188,0.1188,0,1,2,96,96,0,194,0,0,0,2.686,0.433,0.2069,0,0,0,0.4952,0.5083,0.433,0.04047,0.2337,0,1.007,0.05078,0.1218,0.05924,0.04428,0.01107,0.05535,0.04428,0.09963,0.2878,0.07749,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach17_c.mid,Bach,17,c,6.4,0.049921997,3.131959708,1.565979854,0,0.3154,0,24.37,2.138,0.2359,1,1.541,1.623,0,0.01533,0.2055,0.2055,0.1482,0,0.4492,0.04027,0.2168,0.2168,0.01533,0,0,0,0.1818,1,0.0177,0.7194,17,1,0,7,0,32.62,0,0,67,7,0.004525,2,2,0.267,0.1991,0,0.5339,120,4,16,44,8,1,1,3,0,1.5,1,1,11.14,1,62,4.81,0.4751,0.003394,2.763,120,1,1,0,2,0,0.4295,0.02013,0.0604,0.07383,5.854,0.0604,0.1007,0.07383,0,1,0.004525,0.125,0.8333,0,19,51,3,0.25,3,0.0177,6.774,2.171,3.387,1.411,3.387,0,0,1,2,6,10,10,9,1,28,10,10,4,4,0,0.09091,0,0,0.1818,0,0.7699,0.01533,0.3486,4.779,4.875,-0.1722,-1.128,3.311,3.937,4.829,-0.1611,9.776,0.2,0.2,0.86,0.03167,0.03167,0.4118,0.08054,0.0905,0.1991,0.5701,0.2294,0.1972,0.8778,0,0.5701,1,41,6,0.2805,1,0.9167,0.5397,0.7045,0.9,0,1,1,1,0.06711,0,0,22.05,1.465,0.4609,0.02428,0.02428,0,4,96,96,0,0.25,0.5455,1,0.2124,0.1141,1,1,0.1084,0.1084,0.1084,0.1084,0,1,2,48,48,0,221,0,0,0,4.755,0,0.2271,0,0,0,0.6713,0.8285,0,0.02899,0.1482,0,0.06341,0.1673,0.004587,0.1868,0.09633,0.1239,0.1284,0.01376,0.1651,0.4266,0.01376,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach18_c.mid,Bach,18,c,8.533333333,0.080961417,3.372097147,1.686048574,0,0.4538,0,30.7,2.628,0.1713,1,1.386,1.408,0,0.02646,0.1759,0.1759,0.1182,0,0.3931,0.05385,0.2152,0.2152,0.02646,0,0,0,0.5385,1,0,0.7699,2,6,0,7,0,23.62,0,0,70,10,0.005291,1.25,1.25,0.2963,0.1799,0,0.5238,120,7,14,58,10,1,1,2,0,0.875,1,0.625,10.18,0.625,61,5.857,0.3452,0.002646,3.857,120,1,1,0,2,0,0.3538,0.05385,0.06154,0.06154,5.865,0.03077,0.06923,0.1,0.01538,1,0.005291,0.125,1.167,0,0,56,8,0.25,9,0.04412,8,1.858,4,1.37,4,1,0,0,2,6,10,10,12,1,35,10,10,4,4,0,0.07692,0,0,0.07692,0,0.9559,0.02646,0.225,4.733,5.765,-0.1243,0.04069,3.448,2.34,5.223,0.1009,10.39,0.2,0.2,0.9375,0.02646,0.005291,0.2593,0.1308,0.07937,0.1587,0.7407,0.2,0.1875,0.9524,0,0.7407,1,44,5,0.3228,1,0.5294,0.2857,0.9667,0.8667,0,1,1,1,0.1308,0,0,28.74,1.277,0.2237,0.02425,0.02425,0,3,120,120,0,0.25,0.3077,1,0,0.1231,1.019,1.019,0.1066,0.1066,0.1087,0.1087,0,1,1,96,96,0,189,0,0,0,7.517,0.5303,0.104,0,0,0,0.5192,0.5439,0.5303,0.02565,0.1182,0,0.25,0.04348,0,0.08152,0.05,0.0875,0.0875,0.0625,0.2875,0.2875,0.075,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach19_c.mid,Bach,19,c,6.4,0.063576159,3.028106095,1.514053048,0,0.3733,0,21.23,1.865,0.219,1,1.27,1.336,0,0.02837,0.225,0.225,0.175,0,0.4789,0.03333,0.2333,0.2333,0.02837,0,0,0,0.4706,1,0.01429,0.6667,3,4,0,6,0,35.25,0,0,71,11,0.004762,2,2,0.2143,0.3857,0,0.4,120,3,17,45,9,1,1,2,0,1,1,0.6667,10.76,0.6667,65,5.814,0.4393,0.00119,2.917,120,0.5,0.5,0,2,0.01905,0.38,0.01333,0.02,0.08,5.93,0.03333,0.1133,0.18,0.01333,1,0.004762,0.125,2.375,0,3,78,6,0.25,4,0.05714,5.957,2.493,2.979,0.8632,2.979,1,1,1,2,4,10,10,10,1,30,10,10,5,5,0,0.1765,0,0,0.05882,0,0.9429,0.02837,0.2342,4.865,5.287,-0.1705,-0.02071,3.268,2.069,4.959,-0.1436,11.04,0.3,0.3,0.6452,0,0.02857,0.319,0.1267,0.1095,0.2,0.681,0.2793,0.1802,0.8381,0,0.681,1,45,5,0.3095,1,0.6316,0.2308,0.9048,0.6957,0,1,1,1,0.08,0,0,13.14,1.533,0.3703,0.02436,0.02436,0,0,40,40,0,0.25,0.2941,1,0,0.08667,1.137,1.137,0.1092,0.1092,0.1241,0.1241,0,1,2,80,80,0,210,0,0,0,3.414,0.2887,0.1828,0,0,0,0.4757,0.5829,0.2887,0.01725,0.175,0,0.1443,0.1058,0.009009,0.0292,0.1622,0.03604,0.01802,0.07207,0.2613,0.3784,0.01802,0.01802,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach1_c.mid,Bach,1,c,10.66666667,0.09473061,3.211412269,1.605706134,0,0.7833,0,14.39,1.318,0.3239,1,1,1,0,0.008457,0.325,0.325,0.3677,0,1.184,0,0.3959,0.3959,0.008457,0,0,0,0,5,0,0.3966,12,0,0,5,0,59.12,0,0,67,7,0.005525,1.091,1.091,0.1492,0.0884,0,0.7624,120,7,5,64,4,1,1,4,0,2,1,1,7.106,1,61,5.094,0.6768,0.02901,2.08,120,1,1,0,2,0,0.2056,0.1,0.08333,0.01111,4.949,0.08333,0.1111,0.03889,0.01111,1,0.005525,0.125,6,0,0,60,7,0.25,0,0,3.061,0.248,1.531,0.1183,1.531,2,1,1,2,3,8,8,11,1,26,6,6,5,5,0,0,0,0,0,0,0,0.008457,0,4.902,6.48,0.07816,1.183,3.605,3.474,6.264,-0.1732,8.421,0.1667,0.1667,0,0,0.2376,0.232,0.3556,0.1105,0.2044,0.7624,0,0,0.7624,0,0.7624,1,45,7,0.337,1,0.2812,0.3043,0.8919,0.75,0,1,1,1,0.3556,0,0,6.997,1.64,0.7807,0.03024,0.03024,0,0,44,44,0,0.25,0,1,0,0,1.008,1.008,0.1972,0.1972,0.1987,0.1987,0,1,2,48,48,0,181,0,0,0,1.488,0,0.367,0,0,0,0,0,0,0.08028,0.3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach20_c.mid,Bach,20,c,6.4,0.073732719,3.201237115,1.600618557,0,0.3182,0,17.93,1.774,0.2604,1,1.367,1.446,0,0.01342,0.2272,0.2272,0.2039,0,0.4965,0.1169,0.2498,0.2498,0.01342,0,0,0,1,1,0,0.6242,4,2,0,3,0,37.25,0,0,71,11,0.004902,2,2,0.201,0.2157,0,0.5833,120,5,12,57,9,1,1,4,0,1.75,1,1,9.935,1,64,5.794,0.5331,0.01471,1.821,120,1,1,0,2,0.02451,0.3442,0.02597,0.04545,0.1104,6.037,0.04545,0.06494,0.1039,0.03247,1,0.004902,0.125,0.7778,0,1,57,9,0.25,3,0,5.477,1.941,2.738,0.7103,2.738,2,0,0,2,6,10,10,12,1,39,10,10,4,4,0,0,0,0,0,0,0.8632,0.01342,0.4177,4.939,5.499,-0.1834,0.4593,3.368,3.266,5.27,-0.2906,10.02,0.3,0.3,0.875,0.06373,0.03922,0.5049,0.1169,0.08333,0.1863,0.4755,0.2025,0.1772,0.902,0,0.4755,1,45,7,0.3137,1,0.9444,0.8969,0.8158,0.8824,0,1,1,1,0.03247,0,0,24.48,0.1692,0.5865,0.02447,0.02447,0,5,80,80,0,0.25,0,1,0.1368,0.1948,1.177,1.177,0.1148,0.1148,0.1351,0.1351,0,1,1,160,160,0,204,0,0,0,1.164,0,0.2681,0,0,0,0.5664,0.6563,0,0.07297,0.2039,0,0.05333,0.06803,0.006329,0.1088,0.1456,0.09494,0.1772,0.01899,0.2025,0.3291,0.01266,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach21_c.mid,Bach,21,c,10.66666667,0.126391382,2.31951819,1.159759095,0,0.4255,0,14,1.74,0.2167,1,2.364,3.051,0,0.03133,0.1617,0.1617,0.09963,0,0.3512,0.02128,0.2096,0.2096,0.03133,0,0,0,0.187,3,0,0.5057,6,4,0.1775,6,0,15.96,0,0,57,9,0.004545,2,2,0.2818,0.07727,0,0.6409,120,3,12,82,10,1,1,1,0,0.5,1,1,7.862,1,59,5.232,0.425,0.008333,16.92,120,1,1,0,12,0,0.117,0.1064,0.08511,0.1064,5.139,0.07447,0.2234,0.06383,0.01064,1,0.004545,0.125,0.5,0,2,53,5,0.25,3,0.0355,13.79,7.394,6.893,0.9831,6.893,5,1,1,2,3,21,21,12,1,36,10,10,1,1,0,0.1382,0,0.03252,0.187,0,0.7515,0.03133,0.3726,4.904,4.35,0.2086,1.023,3.335,4.334,5.852,-0.09081,9.16,0.3,0.3,0.9781,0,0,0.2455,0.117,0.09545,0.2091,0.7545,0.1542,0.1508,0.7727,0,0.7545,1,46,3,0.2682,1,1,0.3012,0.6739,0.9048,0,1,1,1,0.07447,0.1,0.1,5.744,1.67,0.3143,0.01879,0.01879,0,7,60,60,0.213,0.25,0.4878,1,0,0.1383,1.288,1.288,0.09158,0.09158,0.118,0.118,0,1,2,120,120,0,220,0,0,0,27.8,0,0.1553,0,0,0,0.9285,2.153,0,0.02506,0.09963,0,0.2956,0.2992,0.0116,0.2776,0.1319,0.1508,0.0841,0.0783,0.1218,0.2774,0.05945,0.0058,0,0,0,0,0,0,0,0,0,0
